season,player,team,targets,catch_targets,receptions,drops,season_yards,yac,tds,comp_perc,on_tgt_rate,yards_per_target,yards_per_rec,yards_per_game,broken_tackles,yards_after_contact,first_downs,first_down_perc,drop_rate,rec_rating
2017,Datrin Guyton,Bowling Green,78,49,31,7,585,133,2,39.74,68.20%,7.5,18.9,53.2,3,33,18,58.1,14.3,59
2017,D'Wayne Eskridge,Western Michigan,67,44,31,8,518,297,3,46.27,73.80%,7.73,16.7,43.2,5,85,21,67.7,18.2,75.3
2017,Ricky Smalling,Illinois,67,41,31,5,510,159,2,46.27,77.50%,7.61,16.5,42.5,1,57,18,58.1,12.2,57.4
2017,Travis Fulgham,Old Dominion,68,41,30,5,394,143,1,44.12,74.40%,5.79,13.1,32.8,3,51,18,60,12.2,43.4
2017,Darius Slayton,Auburn,73,44,29,7,643,236,5,39.73,67.40%,8.81,22.2,53.6,4,147,21,72.4,15.9,89
2016,Zay Jones,East Carolina,227,178,158,4,1746,800,8,69.6,90.80%,7.69,11.1,145.5,24,298,92,58.2,2.2,94.7
2016,Trent Taylor,Louisiana Tech,165,144,132,4,1787,1089,11,80,91.70%,10.83,13.5,137.5,19,379,79,59.8,2.8,129
2016,Noel Thomas,UCONN,170,112,100,6,1179,556,3,58.82,90.90%,6.94,11.8,98.3,18,244,56,56,5.4,71.2
2016,Mike Williams,Clemson,143,117,98,7,1361,432,11,68.53,86.70%,9.52,13.9,90.7,19,246,64,65.3,6,109.9
2016,Linell Bonner,Houston,139,113,98,5,1118,535,3,70.5,90.70%,8.04,11.4,93.2,14,188,54,55.1,4.4,86.6
2016,Richie James,Middle Tennessee,153,119,97,8,1552,833,11,63.4,82.90%,10.14,16,129.3,27,383,63,64.9,6.7,110.3
2016,Corey Davis,Western Michigan,140,112,96,12,1473,702,19,68.57,86.50%,10.52,15.3,105.2,28,330,59,61.5,10.7,136.7
2016,Ryan Switzer,North Carolina,128,108,96,4,1112,554,6,75,90.60%,8.69,11.6,85.5,12,162,49,51,3.7,113.2
2016,Anthony Miller,Memphis,135,112,95,9,1434,556,14,70.37,85.60%,10.62,15.1,110.3,7,195,59,62.1,8,136.5
2016,Amba Etta-Tawo,Syracuse,142,115,93,7,1483,668,14,65.49,84.40%,10.44,15.9,123.6,20,341,56,60.2,6.1,115.4
2016,Chad Hansen,California,144,108,92,3,1249,469,11,63.89,88.50%,8.67,13.6,124.9,7,148,53,57.6,2.8,114
2016,Taywan Taylor,Western Kentucky,140,111,91,9,1584,588,16,65,82.00%,11.31,17.4,121.8,14,224,55,60.4,8.1,126.6
2016,Ervin Philips,Syracuse,132,107,91,7,821,413,6,68.94,87.40%,6.22,9,68.4,12,199,47,51.6,6.5,94.3
2016,Austin Carr,Northwestern,133,101,90,3,1247,449,12,67.67,91.80%,9.38,13.9,95.9,12,180,63,70,3,121.4
2016,Gabe Marks,Washington State,134,103,89,7,894,318,13,66.42,88.00%,6.67,10,68.8,6,83,43,48.3,6.8,114.5
2016,KD Cannon,Baylor,142,102,87,8,1215,464,13,61.27,85.30%,8.56,14,101.3,9,230,46,52.9,7.8,104.6
2016,KeVonn Mabon,Ball State,128,102,84,7,969,506,3,65.63,82.20%,7.57,11.5,80.8,19,243,56,66.7,6.9,79.9
2016,Kenny Golladay,Northern Illinois,137,101,83,7,1118,298,8,60.58,83.00%,8.16,13.5,93.2,9,136,50,60.2,6.9,103
2016,Christian Kirk,Texas A&M,134,95,83,6,928,581,9,61.94,88.30%,6.93,11.2,71.4,8,118,35,42.2,6.3,98.7
2016,Carlos Henderson,Louisiana Tech,137,102,80,8,1524,809,18,58.39,79.80%,11.12,19.1,127,46,473,62,77.5,7.8,115.4
2016,Thomas Sperbeck,Boise State,127,98,80,13,1272,530,9,62.99,85.10%,10.02,15.9,97.8,14,196,60,75,13.3,116.7
2016,Emanuel Thompson,Troy,118,99,80,5,820,410,6,67.8,82.50%,6.95,10.3,63.1,24,208,44,55,5.1,97.4
2016,Isaiah Ford,Virginia Tech,141,104,79,8,1094,364,7,56.03,78.20%,7.76,13.8,78.1,7,169,56,70.9,7.7,94.7
2016,Keevan Lucas,Tulsa,134,105,79,13,1172,336,15,58.96,76.70%,8.75,14.8,90.2,14,155,51,64.6,12.4,109.4
2016,John Ross,Washington,127,92,79,5,1143,426,16,62.2,88.80%,9,14.5,81.6,19,170,51,64.6,5.4,127.7
2016,Dede Westbrook,Oklahoma,107,87,79,3,1508,762,17,73.83,91.90%,14.09,19.1,116,15,294,53,67.1,3.4,147.5
2016,Josh Atkinson,Tulsa,122,90,78,5,1058,333,8,63.93,87.50%,8.67,13.6,81.4,12,142,54,69.2,5.6,103.1
2016,Courtland Sutton,SMU,133,92,76,10,1246,282,10,57.14,85.40%,9.37,16.4,103.8,16,128,56,73.7,10.9,98.1
2016,Michael Gallup,Colorado State,117,88,76,7,1272,592,14,64.96,87.40%,10.87,16.7,97.8,23,294,55,72.4,8,141.1
2016,Cam Phillips,Virginia Tech,98,85,76,7,983,610,5,77.55,90.50%,10.03,12.9,70.2,12,173,44,57.9,8.2,117
2016,Artavis Scott,Clemson,97,87,76,6,613,530,5,78.35,90.50%,6.32,8.1,40.9,14,189,35,46.1,6.9,110.2
2016,Scott Miller,Bowling Green,120,84,74,6,968,524,10,61.67,86.90%,8.07,13.1,80.7,5,167,42,56.8,7.1,97.5
2016,Nicholas Norris,Western Kentucky,108,87,74,10,1264,606,12,68.52,87.10%,11.7,17.1,97.2,14,108,53,71.6,11.5,145
2016,Curtis Samuel,Ohio State,99,82,74,7,865,448,7,74.75,90.20%,8.74,11.7,66.5,11,148,34,45.9,8.5,115.9
2016,Fred Ross,Mississippi State,122,90,73,11,934,344,12,59.84,81.10%,7.66,12.8,71.8,5,104,44,60.3,12.2,109.8
2016,Marcus Kemp,Hawaii,120,87,73,3,1100,291,8,60.83,84.90%,9.17,15.1,78.6,17,183,45,61.6,3.4,99.3
2016,Jalen McCleskey,Oklahoma State,98,80,73,3,812,385,7,74.49,91.30%,8.29,11.1,62.5,9,127,38,52.1,3.8,118.2
2016,Steven Sims Jr.,Kansas,126,89,72,5,859,450,7,57.14,83.70%,6.82,11.9,71.6,9,112,36,50,5.6,73.5
2016,Calvin Ridley,Alabama,116,88,72,9,776,414,7,62.07,85.70%,6.69,10.8,51.7,11,102,39,54.2,10.2,98.2
2016,Corey Willis,Central Michigan,109,86,72,6,1086,382,9,66.06,86.70%,9.96,15.1,83.5,29,187,47,65.3,7,118.5
2016,James Washington,Oklahoma State,129,94,71,7,1370,508,10,55.04,76.30%,10.62,19.3,105.4,16,223,55,77.5,7.4,111.6
2016,JuJu Smith-Schuster,USC,109,87,70,6,914,402,10,64.22,81.40%,8.39,13.1,70.3,12,249,41,58.6,6.9,113.5
2016,T.J. Rahming,Duke,106,83,70,6,742,477,1,66.04,85.40%,7,10.6,67.5,5,109,35,50,7.2,73.7
2016,Allen Lazard,Iowa State,122,90,69,11,1018,284,7,56.56,78.40%,8.34,14.8,84.8,6,108,54,78.3,12.2,92.9
2016,Devin Ross,Colorado,112,92,69,11,787,334,5,61.61,80.20%,7.03,11.4,56.2,4,76,34,49.3,12,90.1
2016,Jonathan Giles,Texas Tech,97,80,69,7,1158,526,13,71.13,87.30%,11.94,16.8,96.5,6,162,48,69.6,8.8,150.7
2016,Tanner Gentry,Wyoming,122,81,68,6,1253,218,13,55.74,84.00%,10.27,18.4,96.4,5,104,54,79.4,7.4,116.6
2016,Rodney Adams,South Florida,99,75,68,4,824,683,5,68.69,91.90%,8.32,12.1,63.4,23,223,30,44.1,5.3,94
2016,Drew Wolitarsky,Minnesota,110,81,66,5,860,341,5,60,82.50%,7.82,13,66.2,5,127,47,71.2,6.2,77.1
2016,Drew Morgan,Arkansas,100,73,66,4,759,371,3,66,90.40%,7.59,11.5,58.4,14,149,42,63.6,5.5,86.2
2016,Corey Jones,Toledo,88,79,66,6,817,594,5,75,85.70%,9.28,12.4,62.8,10,145,31,47,7.6,122.2
2016,Zach Pascal,Old Dominion,105,78,65,6,946,278,9,61.9,84.40%,9.01,14.6,72.8,7,93,45,69.2,7.7,115.8
2016,Kalib Woods,Florida Atlantic,100,85,65,10,874,182,1,65,76.50%,8.74,13.4,79.5,12,84,41,63.1,11.8,91.8
2016,Evan Engram,Ole Miss,94,80,65,7,926,419,8,69.15,81.30%,9.85,14.2,84.2,8,150,37,56.9,8.8,124.7
2016,Robert Davis,Georgia State,122,82,64,9,937,386,5,52.46,80.00%,7.68,14.6,85.2,9,146,38,59.4,11,84.6
2016,Cody Thompson,Toledo,99,79,64,2,1269,532,11,64.65,84.20%,12.82,19.8,97.6,20,300,47,73.4,2.5,132.4
2016,Tavares Martin Jr.,Washington State,96,72,64,4,728,391,7,66.67,88.90%,7.58,11.4,56,12,112,38,59.4,5.6,104.9
2016,Ishmael Zamora,Baylor,109,80,63,7,809,415,8,57.8,78.80%,7.42,12.8,80.9,18,189,36,57.1,8.8,101.8
2016,Stacy Coley,Miami FL,103,80,63,5,754,339,9,61.17,80.80%,7.32,12,58,31,138,32,50.8,6.3,104.6
2016,Daikiel Shorts Jr.,West Virginia,92,68,63,3,894,309,5,68.48,95.50%,9.72,14.2,68.8,11,141,50,79.4,4.4,108.7
2016,Michael Henry,Western Michigan,83,69,63,3,779,552,4,75.9,94.00%,9.39,12.4,55.6,12,220,37,58.7,4.3,120.5
2016,J'Mon Moore,Missouri,128,92,62,16,1012,474,8,48.44,68.10%,7.91,16.3,84.3,13,169,35,56.5,17.4,86.5
2016,Jerome Lane,Akron,102,71,62,7,1018,327,6,60.78,88.60%,9.98,16.4,84.8,6,130,46,74.2,9.9,89.4
2016,LaQuvionte Gonzalez,Kansas,100,73,62,5,729,445,3,62,84.70%,7.29,11.8,60.8,28,247,26,41.9,6.8,73.3
2016,Adam Breneman,UMASS,98,76,62,2,672,225,6,63.27,82.70%,6.86,10.8,61.1,0,77,40,64.5,2.6,86.8
2016,Allenzae Staggers,Southern Mississippi,88,69,62,3,1157,489,7,70.45,92.50%,13.15,18.7,96.4,5,115,41,66.1,4.3,120.5
2016,Josh Reynolds,Texas A&M,96,76,61,6,1039,316,12,63.54,82.40%,10.82,17,79.9,5,153,47,77,7.9,126.7
2016,Josh Knight,Marshall,87,73,61,4,607,308,5,70.11,84.70%,6.98,10,55.2,10,110,28,45.9,5.5,104
2016,Cameron Batson,Texas Tech,83,67,61,1,650,387,8,73.49,91.00%,7.83,10.7,54.2,10,98,33,54.1,1.5,113
2016,I'Tavius Mathers,Middle Tennessee,73,65,61,3,591,739,3,83.56,93.80%,8.1,9.7,49.3,22,275,25,41,4.6,114.1
2016,Deondre Douglas,Troy,98,68,60,2,746,319,6,61.22,88.20%,7.61,12.4,57.4,9,142,34,56.7,2.9,84
2016,Al Riles,Louisiana Lafayette,78,65,60,1,731,554,2,76.92,93.70%,9.37,12.2,56.2,11,251,30,50,1.5,108.4
2016,JoJo Natson Jr.,Akron,108,71,59,6,837,278,10,54.63,83.10%,7.75,14.2,69.8,9,85,33,55.9,8.5,95.3
2016,Sergio Bailey II,Eastern Michigan,107,78,59,3,852,196,7,55.14,78.70%,7.96,14.4,65.5,4,102,38,64.4,3.8,87.4
2016,Chris Godwin,Penn State,100,78,59,7,982,276,11,59,76.30%,9.82,16.6,70.1,10,83,41,69.5,9,124.7
2016,KeeSean Johnson,Fresno State,100,70,59,8,691,284,4,59,85.50%,6.91,11.7,62.8,15,115,29,49.2,11.4,80.9
2016,Austin Duke,Charlotte,95,73,59,5,803,462,4,62.11,81.90%,8.45,13.6,66.9,6,198,31,52.5,6.8,98.7
2016,Mason Schreck,Buffalo,94,68,59,5,651,276,4,62.77,86.80%,6.93,11,54.3,9,157,33,55.9,7.4,84.1
2016,Ty Lee,Middle Tennessee,91,73,59,10,657,399,9,64.84,80.80%,7.22,11.1,54.8,19,173,36,61,13.7,110
2016,Deebo Samuel,South Carolina,83,67,59,2,783,415,1,71.08,90.80%,9.43,13.3,78.3,24,180,34,57.6,3,99.6
2016,Devin Gray,Cincinnati,109,78,58,7,860,308,5,53.21,77.30%,7.89,14.8,71.7,5,83,38,65.5,9,79.3
2016,Mitchell Paige,Indiana,101,68,58,5,646,342,4,57.43,85.30%,6.4,11.1,49.7,7,106,35,60.3,7.4,69.2
2016,N'keal Harry,Arizona State,96,69,58,5,659,330,5,60.42,84.10%,6.86,11.4,54.9,8,152,33,56.9,7.2,89.7
2016,Equanimeous St. Brown,Notre Dame,91,73,58,6,961,364,9,63.74,82.40%,10.56,16.6,80.1,8,191,37,63.8,8.2,118.4
2016,Quay Johnson,East Carolina,78,62,58,3,563,391,3,74.36,93.50%,7.22,9.7,51.2,14,179,27,46.6,4.8,101.6
2016,Amara Darboh,Michigan,102,68,57,4,862,325,7,55.88,83.80%,8.45,15.1,66.3,6,118,37,64.9,5.9,102.7
2016,James Proche,SMU,93,63,57,4,709,332,6,61.29,93.40%,7.62,12.4,59.1,12,60,30,52.6,6.3,84
2016,Jordan Reid,Ohio,90,64,57,5,616,162,6,63.33,90.50%,6.84,10.8,44,2,93,32,56.1,7.8,101
2016,Dylan Cantrell,Texas Tech,86,70,57,5,669,283,8,66.28,82.60%,7.78,11.7,66.9,12,103,42,73.7,7.1,120.7
2016,Nate Cole,Cincinnati,86,68,57,5,518,218,4,66.28,87.70%,6.02,9.1,43.2,7,104,32,56.1,7.4,93.1
2016,Sebastian Smith,Ohio,109,69,56,7,920,222,4,51.38,82.40%,8.44,16.4,70.8,6,123,41,73.2,10.1,77
2016,Tre'quan Smith,UCF,105,76,56,5,847,323,5,53.33,76.70%,8.07,15.1,70.6,18,175,30,53.6,6.6,96
2016,Shay Fields,Colorado,100,70,56,3,883,316,9,56,82.40%,8.83,15.8,63.1,11,70,34,60.7,4.3,111.4
2016,Travis Rudolph,Florida State,99,64,56,6,840,252,7,56.57,85.90%,8.48,15,64.6,16,121,38,67.9,9.4,99.7
2016,Cedrick Wilson,Boise State,99,67,56,3,1129,426,11,56.57,90.30%,11.4,20.2,94.1,11,188,43,76.8,4.5,116.9
2016,Chance Allen,Houston,98,69,56,3,815,250,6,57.14,86.20%,8.32,14.6,67.9,4,99,44,78.6,4.3,87.8
2016,Tim White,Arizona State,88,67,56,7,713,454,2,63.64,87.50%,8.1,12.7,71.3,13,182,32,57.1,10.4,77.5
2016,Darreus Rogers,USC,81,64,56,3,696,256,4,69.14,88.90%,8.59,12.4,53.5,13,148,39,69.6,4.7,106.8
2016,Deontay Burnett,USC,78,63,56,6,622,301,7,71.79,88.90%,7.97,11.1,47.8,12,92,29,51.8,9.5,103.7
2016,Darren Andrews,UCLA,86,65,55,5,709,347,4,63.95,85.90%,8.24,12.9,59.1,7,110,36,65.5,7.7,90.7
2016,Keke Coutee,Texas Tech,85,69,55,5,890,512,7,64.71,81.80%,10.47,16.2,74.2,18,220,34,61.8,7.2,112.4
2016,Jaylen Samuels,NC State,82,72,55,6,565,385,7,67.07,78.60%,6.89,10.3,43.5,9,139,28,50.9,8.3,110.1
2016,Nick Westbrook,Indiana,97,72,54,4,995,284,6,55.67,77.10%,10.26,18.4,76.5,6,103,39,72.2,5.6,98.9
2016,Ventell Bryant,Temple,92,60,54,2,895,232,4,58.7,91.40%,9.73,16.6,81.4,13,127,40,74.1,3.3,97
2016,Andy Isabella,UMASS,90,62,54,2,678,224,6,60,87.10%,7.53,12.6,61.6,7,83,31,57.4,3.2,91.8
2016,Antonio Callaway,Florida,87,66,54,7,721,379,3,62.07,83.10%,8.29,13.4,60.1,13,197,32,59.3,10.6,80.7
2016,Ardarius Stewart,Alabama,82,61,54,4,864,571,8,65.85,90.00%,10.54,16,72,21,205,29,53.7,6.6,108
2016,Ricky Jones,Indiana,99,63,53,4,848,384,3,53.54,83.90%,8.57,16,65.2,10,180,36,67.9,6.3,67.2
2016,Wyatt Demps,Nevada,88,64,53,3,686,163,9,60.23,84.10%,7.8,12.9,57.2,5,79,31,58.5,4.7,104.6
2016,R.J. Shelton,Michigan State,86,61,53,1,789,459,5,61.63,88.10%,9.17,14.9,71.7,8,134,30,56.6,1.6,101.4
2016,Steven Dunbar,Houston,86,66,53,8,727,199,5,61.63,85.50%,8.45,13.7,55.9,8,95,34,64.2,12.1,98.4
2016,John Ursua,Hawaii,85,65,53,7,652,246,3,62.35,84.10%,7.67,12.3,46.6,12,107,30,56.6,10.8,78.2
2016,Bug Howard,North Carolina,82,63,53,3,827,193,8,64.63,85.50%,10.09,15.6,68.9,8,57,37,69.8,4.8,130.5
2016,Tim Crawley,San Jose State,77,62,53,4,632,206,3,68.83,88.10%,8.21,11.9,57.5,7,79,35,66,6.5,90.4
2016,River Cracraft,Washington State,75,61,53,6,701,237,5,70.67,88.30%,9.35,13.2,70.1,5,94,34,64.2,9.8,111
2016,Dante Pettis,Washington,75,54,53,0,822,151,15,70.67,98.10%,10.96,15.5,58.7,11,72,39,73.6,0,135.1
2016,Charles Nelson,Oregon,81,60,52,4,554,230,5,64.2,88.10%,6.84,10.7,46.2,9,66,26,50,6.7,99.5
2016,Damon Hazelton,Ball State,93,63,51,6,505,111,4,54.84,81.00%,5.43,9.9,50.5,6,55,33,64.7,9.5,75.8
2016,Olamide Zaccheaus,Virginia,75,61,51,5,584,258,7,68,85.00%,7.79,11.5,48.7,5,89,27,52.9,8.2,116.8
2016,Demetris Robertson,California,90,67,50,4,767,304,7,55.56,75.80%,8.52,15.3,63.9,9,84,26,52,6,105.2
2016,Justin Hobbs,Tulsa,86,68,50,10,685,307,4,58.14,73.50%,7.97,13.7,52.7,10,194,36,72,14.7,89.5
2016,Doni Dowling,Virginia,85,67,50,6,627,188,4,58.82,74.60%,7.38,12.5,52.3,13,119,33,66,9,87.7
2016,Josh Malone,Tennessee,77,56,50,4,972,298,11,64.94,87.50%,12.62,19.4,74.8,6,145,39,78,7.1,142.5
2016,Cole Hikutini,Louisville,72,58,50,4,668,325,8,69.44,86.00%,9.28,13.4,51.4,6,105,37,74,6.9,129.9
2016,DeAngelo Yancey,Purdue,103,66,49,6,951,330,10,47.57,76.60%,9.23,19.4,79.3,6,111,37,75.5,9.1,88.3
2016,Keeon Johnson,Virginia,96,65,49,10,476,106,3,51.04,75.00%,4.96,9.7,39.7,6,63,25,51,15.4,54
2016,Nick Kurtz,BYU,79,61,49,4,541,148,2,62.03,83.10%,6.85,11,41.6,4,56,28,57.1,6.6,80.2
2016,Ahmmon Richards,Miami FL,77,60,49,4,934,455,3,63.64,81.70%,12.13,19.1,71.8,20,257,38,77.6,6.7,113.2
2016,Van Jefferson,Ole Miss,76,56,49,4,543,186,3,64.47,87.50%,7.14,11.1,45.3,7,83,32,65.3,7.1,93.3
2016,Malik Turner,Illinois,95,65,48,4,712,260,6,50.53,77.00%,7.49,14.8,64.7,7,63,34,70.8,6.2,83.3
2016,Bucky Hodges,Virginia Tech,82,60,48,6,691,144,7,58.54,79.70%,8.43,14.4,49.4,5,69,37,77.1,10,109.3
2016,Kahlil Lewis,Cincinnati,82,54,48,1,605,177,5,58.54,87.00%,7.38,12.6,55,6,95,32,66.7,1.9,86.7
2016,Hayden Hurst,South Carolina,81,56,48,3,616,363,1,59.26,87.30%,7.6,12.8,47.4,11,174,30,62.5,5.4,66.7
2016,Ka'Raun White,West Virginia,81,59,48,5,583,253,5,59.26,82.80%,7.2,12.1,53,11,129,32,66.7,8.5,81.5
2016,Jonathan Duhart,Old Dominion,78,55,48,1,741,359,9,61.54,87.30%,9.5,15.4,57,17,184,37,77.1,1.8,126.1
2016,Mike Gesicki,Penn State,73,61,48,4,679,286,5,65.75,80.00%,9.3,14.1,48.5,1,66,27,56.3,6.6,112.8
2016,Steve Ishmael,Syracuse,69,53,48,4,559,187,1,69.57,90.60%,8.1,11.6,50.8,9,70,21,43.8,7.5,86.6
2016,Thomas Owens,FIU,97,66,47,5,652,180,7,48.45,74.20%,6.72,13.9,54.3,21,110,30,63.8,7.6,73
2016,Dimetrios Mason,Missouri,76,58,47,6,587,263,3,61.84,82.50%,7.72,12.5,48.9,6,92,24,51.1,10.3,93.5
2016,Trent Cowan,Idaho,70,55,47,5,533,142,6,67.14,85.50%,7.61,11.3,44.4,4,57,36,76.6,9.1,118.3
2016,Victor Bolden Jr,Oregon State,90,58,46,7,542,250,2,51.11,81.80%,6.02,11.8,49.3,4,113,23,50,12.1,58.7
2016,James Gardner,Miami OH,86,54,46,5,750,137,6,53.49,84.30%,8.72,16.3,68.2,3,59,35,76.1,9.3,96.6
2016,Damore'ea Stringfellow,Ole Miss,86,61,46,6,716,220,6,53.49,75.00%,8.33,15.6,59.7,2,80,37,80.4,9.8,90.1
2016,Ron'Quavion Tarver,Utah State,76,59,46,5,602,154,3,60.53,79.30%,7.92,13.1,50.2,7,92,29,63,8.5,76.8
2016,Jake Butt,Michigan,72,52,46,5,546,291,4,63.89,88.50%,7.58,11.9,42,8,109,31,67.4,9.6,93.9
2016,Jordan Leggett,Clemson,72,53,46,4,736,350,7,63.89,86.80%,10.22,16,49.1,8,130,34,73.9,7.5,113
2016,Tim Patrick,Utah,88,66,45,6,711,179,5,51.14,72.60%,8.08,15.8,71.1,6,83,36,80,9.1,83.1
2016,Boyd Devonte,UNLV,84,59,45,8,746,275,4,53.57,76.30%,8.88,16.6,74.6,9,67,31,68.9,13.6,89.7
2016,Jimmy Williams,East Carolina,82,60,45,10,818,413,8,54.88,77.60%,9.98,18.2,68.2,12,194,28,62.2,16.7,106.7
2016,Brandon Powell,Florida,71,55,45,2,387,253,2,63.38,83.30%,5.45,8.6,29.8,6,80,20,44.4,3.6,69.4
2016,Shaedon Meadon,Appalachian State,70,53,45,1,716,120,2,64.29,86.50%,10.23,15.9,55.1,3,50,33,73.3,1.9,95.9
2016,James Quick,Louisville,69,57,45,10,769,234,6,65.22,80.00%,11.14,17.1,59.2,1,42,24,53.3,17.5,119.8
2016,Bryan Edwards,South Carolina,81,56,44,5,590,241,4,54.32,84.30%,7.28,13.4,49.2,9,99,26,59.1,8.9,89
2016,D.J. Thompson,Southern Mississippi,80,58,44,8,483,166,5,55,75.90%,6.04,11,48.3,3,43,27,61.4,13.8,83.5
2016,C.J Duncan,Vanderbilt,74,54,44,3,494,187,0,59.46,81.50%,6.68,11.2,38,11,90,29,65.9,5.6,68.2
2016,Bryce Bobo,Colorado,74,57,44,6,549,222,2,59.46,77.80%,7.42,12.5,42.2,25,129,25,56.8,10.5,74.7
2016,Keon Hatcher,Arkansas,72,51,44,4,743,258,8,61.11,88.00%,10.32,16.9,61.9,9,113,35,79.5,7.8,121.5
2016,Mark Chapman,Central Michigan,71,58,44,4,592,187,4,61.97,77.20%,8.34,13.5,49.3,9,76,27,61.4,6.9,95.5
2016,Jazz Peavy,Wisconsin,86,56,43,11,635,171,5,50,76.80%,7.38,14.8,48.8,0,65,31,72.1,19.6,89.1
2016,Thaddeous Thompson,North Texas,81,52,43,6,545,145,2,53.09,82.40%,6.73,12.7,41.9,4,69,31,72.1,11.5,67.2
2016,Austin Proehl,North Carolina,77,56,43,4,598,156,3,55.84,78.20%,7.77,13.9,46,7,56,30,69.8,7.1,88.6
2016,Aaron Peck,Fresno State,75,50,43,6,592,237,3,57.33,86.00%,7.89,13.8,59.2,15,164,20,46.5,12,79.4
2016,David Njoku,Miami FL,74,53,43,7,698,493,8,58.11,84.30%,9.43,16.2,53.7,17,270,27,62.8,13.2,125.8
2016,Shelton Gibson,West Virginia,73,57,43,4,951,223,8,58.9,79.60%,13.03,22.1,73.2,7,84,28,65.1,7,134.1
2016,Darren Carrington II,Oregon,72,53,43,4,606,140,5,59.72,82.70%,8.42,14.1,50.5,3,44,26,60.5,7.5,104.3
2016,Teldrick Morgan,Maryland,70,54,43,5,497,254,4,61.43,79.60%,7.1,11.6,41.4,10,88,26,60.5,9.3,84
2016,Ronnie Moore,Bowling Green,83,57,42,11,513,192,1,50.6,76.40%,6.18,12.2,42.8,7,45,22,52.4,19.3,48.9
2016,Tyler Conklin,Central Michigan,79,50,42,3,560,159,6,53.16,84.00%,7.09,13.3,43.1,6,72,30,71.4,6,85.4
2016,Carrington Thompson,Western Michigan,74,50,42,7,637,167,6,56.76,84.00%,8.61,15.2,45.5,5,77,33,78.6,14,106.6
2016,Jonnu Smith,FIU,70,55,42,5,506,288,4,60,77.80%,7.23,12,46,12,125,28,66.7,9.1,77.4
2016,Melquise Stovall,California,69,55,42,8,414,287,3,60.87,77.80%,6,9.9,41.4,8,69,19,45.2,14.5,74.2
2016,Papi White,Ohio,81,53,41,5,672,398,6,50.62,80.40%,8.3,16.4,56,8,225,21,51.2,9.4,88.1
2016,D.J. Moore,Maryland,78,50,41,4,637,386,6,52.56,81.60%,8.17,15.5,49,17,215,25,61,8,105.6
2016,Jordan Lasley,UCLA,75,56,41,7,620,246,5,54.67,74.50%,8.27,15.1,56.4,10,198,27,65.9,12.5,93.2
2016,BJ Johnson III,Georgia Southern,75,51,41,3,575,182,3,54.67,80.00%,7.67,14,47.9,7,96,31,75.6,5.9,70.7
2016,Lavern Jacobs,Maryland,73,51,41,1,439,256,2,56.16,80.40%,6.01,10.7,36.6,13,88,20,48.8,2,60.2
2016,Rayshad Lewis,Utah State,77,49,40,5,476,275,2,51.95,81.60%,6.18,11.9,39.7,8,96,20,50,10.2,69
2016,Xavier Castille,SMU,70,52,40,9,423,166,1,57.14,76.50%,6.04,10.6,35.3,6,68,23,57.5,17.3,79.6
2016,Donald Gray,Mississippi State,70,47,40,3,682,253,5,57.14,87.00%,9.74,17.1,52.5,11,89,25,62.5,6.4,108.2
2016,Byron Pringle,Kansas State,83,55,39,5,631,291,4,46.99,73.10%,7.6,16.2,48.5,5,87,27,69.2,9.1,84
2016,Jawuan Harris,Rutgers,78,45,39,3,481,253,3,50,84.40%,6.17,12.3,43.7,0,66,24,61.5,6.7,60.9
2016,Bilal Marshall,Purdue,76,53,39,9,470,135,3,51.32,75.00%,6.18,12.1,39.2,3,39,19,48.7,17,78.3
2016,Jamire Jordan,Fresno State,73,49,39,6,607,296,2,53.42,81.30%,8.32,15.6,55.2,6,56,22,56.4,12.2,73.3
2016,Cameron Posey,Purdue,69,45,39,1,356,191,3,56.52,86.70%,5.16,9.1,29.7,6,96,20,51.3,2.2,55
2016,Taj Williams,TCU,76,48,38,5,694,220,5,50,79.20%,9.13,18.3,53.4,3,82,27,71.1,10.4,103.7
2016,Deon Watson,Idaho,74,52,38,8,617,258,3,51.35,73.10%,8.34,16.2,51.4,6,129,28,73.7,15.4,76.2
2016,Deon Cain,Clemson,73,48,38,5,724,234,9,52.05,80.90%,9.92,19.1,48.3,6,101,34,89.5,10.4,103.5
2016,T.L. Ford II,Charlotte,84,48,36,7,430,122,4,42.86,76.60%,5.12,11.9,35.8,3,83,20,55.6,14.6,70
2016,Austin Wolf,Akron,74,43,36,3,550,89,5,48.65,83.70%,7.43,15.3,45.8,3,45,24,66.7,7,90.5
2016,Jamari Staples,Louisville,74,48,36,5,615,201,2,48.65,78.30%,8.31,17.1,51.3,5,74,29,80.6,10.4,80.6
2016,Michael Clark,Marshall,87,49,35,6,576,119,3,40.23,70.80%,6.62,16.5,52.4,2,50,25,71.4,12.2,55.5
2016,Jake Maulhardt,Wyoming,79,43,35,4,537,92,3,44.3,83.30%,6.8,15.3,44.8,2,42,21,60,9.3,48.3
2016,Chris Platt,Baylor,76,54,35,13,567,157,4,46.05,66.00%,7.46,16.2,43.6,3,45,21,60,24.1,67.2
2016,Stephen Louis,NC State,75,43,35,3,677,281,2,46.67,81.40%,9.03,19.3,52.1,8,116,25,71.4,7,65.3
2016,Jalen Robinette,Air Force,71,44,35,2,959,260,6,49.3,81.40%,13.51,27.4,73.8,8,137,28,80,4.5,94.1
